Unidad,Sitio,Año,S,N,J,H,L
2839,Los Hornos,2011,22,546,0.567344495,1.753685919,0.649924388
2840,Los Hornos,2011,14,1101,0.180128269,0.475368828,0.156224919
2841,Los Hornos,2011,15,219,0.571384478,1.54733785,0.623350509
2842,Los Hornos,2011,16,197,0.703101653,1.949411715,0.793535688
2843,San Diego,2011,26,737,0.647563658,2.109824913,0.834958115
2844,San Diego,2011,13,81,0.719157585,1.844602785,0.733024691
2845,San Diego,2011,20,144,0.804035951,2.408676448,0.874125874
2846,San Diego,2011,18,484,0.520168967,1.503481692,0.679576682
2847,San Diego,2011,20,165,0.687842893,2.060593154,0.790613452
2848,San Diego,2011,21,199,0.850824577,2.590354516,0.902390742
2849,San Evaristo,2011,18,464,0.302157457,0.87334738,0.360058092
2850,San Evaristo,2011,16,217,0.471243924,1.306565589,0.495135689
2851,San Evaristo,2011,12,116,0.413940754,1.028604132,0.394902549
2852,San Evaristo,2011,13,406,0.237289013,0.608634302,0.212722739
2853,San Evaristo,2011,11,115,0.401431745,0.962591284,0.383066362
2854,San Evaristo,2011,9,114,0.493646843,1.084652975,0.546964757
2855,San Francisquito,2011,23,145,0.849645073,2.664057212,0.903256705
2856,San Francisquito,2011,9,49,0.781568565,1.71728166,0.764455782
2857,San Francisquito,2011,13,132,0.54150763,1.388939647,0.624219292
2858,San Francisquito,2011,11,59,0.811096655,1.944924835,0.805961426
2859,San Francisquito,2011,14,203,0.475412793,1.254641616,0.59630298
2860,Playa Luces,2011,9,239,0.661455391,1.453366042,0.709398404
2861,Playa Luces,2011,10,136,0.698822136,1.609097434,0.751198257
2862,Playa Luces,2011,23,242,0.801461911,2.512979186,0.894790988
2863,Playa Luces,2011,14,476,0.686219594,1.81097285,0.793180009
2864,Playa Luces,2011,21,135,0.800645051,2.437581822,0.885572139
2865,Los Balcones,2011,17,120,0.817956414,2.317445028,0.86022409
2866,Los Balcones,2011,11,184,0.860229423,2.062740067,0.847588501
2867,Los Balcones,2011,13,147,0.625667126,1.604804492,0.726213773
2868,Los Balcones,2011,18,712,0.67506726,1.951195344,0.790586134
2869,Los Balcones,2011,14,74,0.862232626,2.275481332,0.877823029
2870,Los Balcones,2011,14,101,0.768653474,2.028520584,0.82019802
2871,Los Balcones,2011,10,123,0.734726695,1.691770736,0.755164601
2872,Los Balcones,2011,9,159,0.5650719,1.241589866,0.555051349
2873,Los Balcones,2011,7,93,0.677884693,1.319102705,0.66970547
2874,Los Balcones,2011,13,245,0.635192976,1.629237815,0.747842088
2875,Los Balcones,2011,10,218,0.626367891,1.442265368,0.680040587
2876,Playa Jaramillo,2011,17,84,0.850889682,2.410752003,0.894721744
2877,Playa Jaramillo,2011,18,269,0.795419097,2.299056893,0.858070244
2878,Playa Jaramillo,2011,9,35,0.885912012,1.946547645,0.853781513
2879,Playa Jaramillo,2011,13,64,0.816594149,2.094522637,0.852678571
2880,Playa Jaramillo,2011,8,54,0.886772054,1.843990647,0.830887491
2881,Seco Norte,2012,11,132,0.521903238,1.251469306,0.624219292
2882,Seco Norte,2012,7,161,0.465054728,0.904954715,0.476009317
2883,Seco Norte,2012,5,99,0.417290205,0.671602677,0.332921047
2884,Seco Sur,2012,22,730,0.517570653,1.599832861,0.709525152
2885,Seco Sur,2012,8,111,0.562628742,1.169953579,0.525470925
2886,Seco Sur,2012,8,92,0.510275901,1.061088907,0.447204969
2887,Seco Sur,2012,9,83,0.448469176,0.985387495,0.429620923
2888,Seco Sur,2012,8,317,0.399006091,0.829709841,0.483448469
2889,Barra Cosme,2012,20,64,0.888454126,2.661570699,0.923611111
2890,Barra Cosme,2012,13,46,0.856953684,2.1980428,0.87826087
2891,Barra Cosme,2012,6,79,0.47798884,0.85644103,0.407984421
2892,Barra Cosme,2012,5,10,0.881353453,1.418483662,0.8
2893,Barra Cosme,2012,8,228,0.2899953,0.603028274,0.22907489
2894,Botafuego,2012,3,9,0.772506886,0.848685558,0.555555556
2895,Botafuego,2012,14,101,0.706141029,1.863546659,0.732277228
2896,Botafuego,2012,5,74,0.177216058,0.285218243,0.105886709
2897,Botafuego,2012,4,16,0.795958593,1.10343291,0.641666667
2898,Botafuego,2012,1,12,0,0,0
2899,Carrizal,2012,12,58,0.828800967,2.059493034,0.850574713
2900,Carrizal,2012,4,7,0.921185497,1.277034259,0.80952381
2901,Carrizal,2012,7,22,0.83188043,1.618764572,0.770562771
2902,Carrizal,2012,5,17,0.747672235,1.203332041,0.639705882
2903,Carrizal,2012,6,15,0.84983501,1.522699926,0.771428571
2904,Cayo,2012,15,148,0.930195543,2.519016227,0.907979408
2905,Cayo,2012,14,58,0.73026925,1.927222417,0.779189353
2906,Cayo,2012,10,21,0.945721617,2.177604497,0.919047619
2907,Cayo,2012,9,42,0.700105556,1.538289134,0.714285714
2908,Cayo,2012,15,312,0.502617368,1.361113063,0.63092588
2909,Cobre,2012,18,181,0.638093146,1.844326408,0.709146716
2910,Cobre,2012,3,4,0.94639463,1.039720771,0.833333333
2911,Cobre,2012,5,10,0.913864688,1.470808476,0.822222222
2912,Cobre,2012,8,20,0.93015619,1.934205422,0.884210526
2913,Cobre,2012,7,16,0.836945031,1.62861983,0.791666667
2914,Pardito Norte,2012,14,65,0.799283619,2.109355293,0.827884615
2915,Pardito Norte,2012,8,14,0.935784974,1.945910149,0.901098901
2916,Pardito Norte,2012,4,12,0.912505605,1.265001375,0.757575758
2917,Pardito Norte,2012,8,62,0.840472046,1.747712486,0.805393971
2918,Pardito Norte,2012,3,5,0.960229718,1.054920168,0.8
2919,Pardo Sur,2012,18,169,0.633329159,1.830556716,0.726683573
2920,Pardo Sur,2012,14,108,0.766067717,2.021696623,0.809449637
2921,Pardo Sur,2012,12,47,0.664856091,1.652105321,0.725254394
2922,Pardo Sur,2012,8,29,0.669863103,1.392941163,0.672413793
2923,Pardo Sur,2012,19,116,0.802464218,2.362806923,0.872563718
2924,Majahua,2012,9,35,0.809997196,1.779745748,0.81512605
2925,Majahua,2012,11,157,0.665634443,1.596121685,0.724073167
2926,Majahua,2012,7,69,0.631392412,1.228632902,0.646206309
2927,Majahua,2012,4,72,0.748673135,1.037881345,0.580594679
2928,Majahua,2012,7,40,0.708037507,1.377777372,0.661538462
2929,Amor,2012,8,38,0.817616194,1.700185079,0.785206259
2930,Amor,2012,6,34,0.64702544,1.159313959,0.565062389
2931,Amor,2012,12,65,0.791528914,1.966875463,0.812019231
2932,Amor,2012,8,15,0.940859921,1.956463204,0.904761905
2933,Amor,2012,8,29,0.750733534,1.561106497,0.729064039
2934,Agua Verde,2012,11,33,0.736681517,1.766485127,0.746212121
2935,Agua Verde,2012,6,24,0.695150165,1.245541891,0.630434783
2936,Agua Verde,2012,15,163,0.658733944,1.78388459,0.756873438
2937,Agua Verde,2012,8,51,0.680475857,1.415009765,0.635294118
2938,Agua Verde,2012,13,82,0.786391384,2.017054075,0.838903945
2939,Agua Verde,2012,5,33,0.728192041,1.171979879,0.638257576
2940,Agua Verde,2012,9,96,0.492268547,1.08162455,0.459210526
2941,Agua Verde,2012,13,132,0.648533434,1.663455415,0.721605367
2942,Agua Verde,2012,9,52,0.816472927,1.793974381,0.797134238
2943,Agua Verde,2012,12,113,0.633284447,1.573652735,0.679677623
2944,Los Misioneros,2012,8,32,0.804345794,1.672590058,0.784274194
2945,Los Misioneros,2012,8,26,0.828819357,1.723481402,0.790769231
2946,Los Misioneros,2012,14,94,0.653102509,1.723574963,0.71768474
2947,Los Misioneros,2012,10,51,0.638730589,1.470731534,0.636078431
2948,Los Misioneros,2012,4,42,0.784828999,1.088004016,0.639953542
2949,La Lobera,2012,3,15,0.783580704,0.860851391,0.533333333
2950,La Lobera,2012,12,129,0.579480202,1.439954207,0.62681686
2951,La Lobera,2012,11,67,0.782083962,1.875355434,0.81275441
2952,La Lobera,2012,15,124,0.652478207,1.76694374,0.730527144
2953,La Lobera,2012,10,161,0.747301085,1.720724339,0.760791925
2954,Siete mares,2012,15,50,0.848951854,2.299004238,0.888979592
2955,Siete mares,2012,12,96,0.783596065,1.947163071,0.814692982
2956,Siete mares,2012,6,40,0.594943819,1.065996221,0.501282051
2957,Siete mares,2012,15,81,0.718974345,1.94701862,0.772222222
2958,Siete mares,2012,9,42,0.826215055,1.815380024,0.81184669
2959,El Costeño,2012,14,74,0.853439831,2.252276642,0.873009996
2960,El Costeño,2012,14,88,0.822812719,2.171449937,0.840647858
2961,El Costeño,2012,13,82,0.646161543,1.657371635,0.684131286
2962,El Costeño,2012,16,126,0.679178347,1.883082224,0.763428571
2963,El Costeño,2012,15,130,0.83389619,2.258232746,0.868694097
2964,Tlacopanocha,2012,10,89,0.621847003,1.43185564,0.682073544
2965,Tlacopanocha,2012,16,208,0.706118723,1.957776809,0.803186548
2966,Tlacopanocha,2012,18,200,0.599303638,1.73221031,0.690502513
2967,Tlacopanocha,2012,24,768,0.762263697,2.422515063,0.879519095
2968,Tlacopanocha,2012,16,65,0.702551466,1.94788627,0.759134615
2969,Tlacopanocha,2012,7,12,0.920782221,1.791759469,0.878787879
2970,Tlacopanocha,2012,15,168,0.532286245,1.441457873,0.622754491
2971,Tlacopanocha,2012,5,65,0.583985633,0.939888618,0.532692308
2972,Tlacopanocha,2012,9,44,0.552122851,1.213137899,0.527484144
2973,Tlacopanocha,2012,18,366,0.620041239,1.792149685,0.773216558
2974,Los Nidos,2012,3,4,0.94639463,1.039720771,0.833333333
2975,Los Nidos,2012,8,26,0.808335554,1.680886531,0.803076923
2976,Los Nidos,2012,12,89,0.619140844,1.5385072,0.655005107
2977,Los Nidos,2012,4,10,0.960964047,1.33217904,0.8
2978,Los Nidos,2012,11,25,0.960583863,2.303379505,0.93
2979,Mesa Pareja,2012,15,108,0.721736357,1.954498286,0.792834891
2980,Mesa Pareja,2012,15,163,0.681026653,1.844254363,0.779822768
2981,Mesa Pareja,2012,9,27,0.907965495,1.9950041,0.871794872
2982,Mesa Pareja,2012,6,64,0.621995402,1.114466151,0.57390873
2983,Mesa Pareja,2012,10,55,0.873556552,2.011438295,0.856565657
2984,Manzanillo,2012,10,44,0.567640046,1.307039509,0.557082452
2985,Manzanillo,2012,10,36,0.921845804,2.122628405,0.888888889
2986,Manzanillo,2012,4,13,0.863624303,1.197237502,0.692307692
2987,Manzanillo,2012,10,37,0.696081627,1.602787177,0.692192192
2988,Manzanillo,2012,11,43,0.874220582,2.096289402,0.864894795
2989,La Diana,2012,7,55,0.487244736,0.948134477,0.413468013
2990,La Diana,2012,6,19,0.788700321,1.413161268,0.707602339
2991,La Diana,2012,3,5,0.960229718,1.054920168,0.8
2992,La Diana,2012,4,4,1,1.386294361,1
2993,La Diana,2012,6,13,0.885035554,1.585770835,0.820512821
2994,El Papagayo,2012,8,35,0.742050144,1.543049895,0.732773109
2995,El Papagayo,2012,4,114,0.271223984,0.37599628,0.165657507
2996,El Papagayo,2012,8,47,0.558872436,1.162142561,0.523589269
2997,El Papagayo,2012,7,10,0.942680715,1.83437197,0.911111111
2998,El Papagayo,2012,5,27,0.828548334,1.333497101,0.723646724
2999,Punta Botella,2012,6,21,0.792484277,1.419941208,0.728571429
3000,Punta Botella,2012,10,37,0.821740036,1.892126357,0.81981982
3001,Punta Botella,2012,5,11,0.849185322,1.366711052,0.763636364
3002,Punta Botella,2012,3,6,0.789690082,0.867563228,0.6
3003,Punta Botella,2012,12,64,0.585640665,1.455262383,0.595734127
3004,Punta Botella,2012,6,64,0.468107991,0.838736925,0.382936508
3005,Punta Botella,2012,6,42,0.945716749,1.694496941,0.821138211
3006,Punta Botella,2012,3,3,1,1.098612289,1
3007,Punta Botella,2012,3,29,0.362676179,0.398440508,0.197044335
3008,Punta Botella,2012,7,26,0.774011856,1.506157527,0.72
3009,Tlacoyunque,2012,13,61,0.528504519,1.355587326,0.524043716
3010,Tlacoyunque,2012,7,19,0.931595645,1.81280142,0.859649123
3011,Tlacoyunque,2012,4,17,0.725233732,1.005387433,0.595588235
3012,Tlacoyunque,2012,11,96,0.574794499,1.378297013,0.655921053
3013,Tlacoyunque,2012,3,27,0.381896231,0.419555892,0.210826211
3014,Rodadero,2012,12,193,0.665109341,1.652734623,0.76505829
3015,Rodadero,2012,20,234,0.715405321,2.14316281,0.842192143
3016,Rodadero,2012,21,262,0.669523176,2.038378333,0.820508321
3017,Rodadero,2012,10,59,0.672636045,1.548801731,0.685563998
3018,Rodadero,2012,20,216,0.664221807,1.989830705,0.798751077
3019,San Bernardo,2012,14,55,0.737302306,1.945783055,0.771043771
3020,San Bernardo,2012,8,70,0.756545975,1.573193128,0.703933747
3021,San Bernardo,2012,4,31,0.4956257,0.687083113,0.346236559
3022,San Bernardo,2012,7,16,0.685269584,1.333473039,0.625
3023,San Bernardo,2012,15,88,0.727905732,1.971205264,0.78892372
3024,San Diego,2012,14,92,0.706914762,1.865588585,0.772814142
3025,San Diego,2012,10,115,0.843835101,1.943002124,0.829748284
3026,San Diego,2012,14,138,0.692453984,1.827425763,0.75721993
3027,San Diego,2012,7,72,0.56391523,1.09732837,0.502347418
3028,San Diego,2012,7,50,0.726175425,1.41307213,0.721632653
3029,San Francisquito,2012,9,66,0.64348605,1.413883364,0.614918415
3030,San Francisquito,2012,15,152,0.703555135,1.905262624,0.75374695
3031,San Francisquito,2012,18,95,0.825740602,2.386697316,0.885106383
3032,San Francisquito,2012,5,17,0.747672235,1.203332041,0.639705882
3033,San Francisquito,2012,19,201,0.586641941,1.727331397,0.641393035
3034,Playa Luces,2012,15,184,0.621020139,1.681753714,0.735388453
3035,Playa Luces,2012,13,32,0.876038942,2.246995522,0.891129032
3036,Playa Luces,2012,18,97,0.799880637,2.311952402,0.87564433
3037,Playa Luces,2012,6,52,0.773973187,1.386773786,0.70361991
3038,Playa Luces,2012,7,35,0.67340281,1.310381362,0.620168067
3039,Los Balcones,2012,6,8,0.967132018,1.732867951,0.928571429
3040,Los Balcones,2012,10,70,0.514922929,1.185653861,0.484886128
3041,Los Balcones,2012,6,16,0.695868872,1.246829642,0.616666667
3042,Los Balcones,2012,6,22,0.894093693,1.60200084,0.813852814
3043,Los Balcones,2012,17,130,0.691288755,1.958568525,0.785450209
3044,Los Balcones,2012,7,33,0.789125853,1.535568007,0.736742424
3045,Los Balcones,2012,5,23,0.845833023,1.361315735,0.727272727
3046,Los Balcones,2012,9,87,0.738565233,1.622793681,0.749264902
3047,Los Balcones,2012,11,110,0.693076778,1.661925529,0.701918265
3048,Los Balcones,2012,10,54,0.829592696,1.910207774,0.837875611
3049,Playa Jaramillo,2012,10,77,0.732888612,1.687538393,0.763499658
3050,Playa Jaramillo,2012,8,45,0.478887983,0.995819566,0.427272727
3051,Playa Jaramillo,2012,8,87,0.741256371,1.541399291,0.70783213
3052,Playa Jaramillo,2012,10,33,0.88376201,2.034937229,0.863636364
3053,Playa Jaramillo,2012,10,29,0.915052223,2.106985607,0.891625616
3054,Seco Norte,2013,11,259,0.629041587,1.508375847,0.69094011
3055,Seco Norte,2013,12,297,0.709597476,1.763283487,0.77024752
3056,Seco Sur,2013,14,320,0.586647478,1.548196327,0.658268025
3057,Seco Sur,2013,11,871,0.344344238,0.825701421,0.509500244
3058,Seco Sur,2013,17,232,0.451882926,1.280280736,0.510673235
3059,Seco Sur,2013,14,830,0.447863265,1.181936832,0.587518712
3060,Barra Cosme,2013,8,34,0.897780845,1.866882784,0.85026738
3061,Barra Cosme,2013,7,26,0.808208786,1.572701679,0.766153846
3062,Barra Cosme,2013,13,60,0.90176947,2.312993023,0.894915254
3063,Barra Cosme,2013,7,15,0.89879317,1.748970751,0.857142857
3064,Barra Cosme,2013,6,29,0.822902613,1.474443548,0.756157635
3065,Barra Cosme,2013,7,59,0.59738768,1.162462749,0.58679135
3066,Botafuego,2013,12,51,0.537424671,1.335450138,0.527843137
3067,Botafuego,2013,10,44,0.810388982,1.86598959,0.819238901
3068,Botafuego,2013,4,4,1,1.386294361,1
3069,Botafuego,2013,10,232,0.285856766,0.658209529,0.254217047
3070,Botafuego,2013,4,17,0.786994481,1.091006011,0.625
3071,Botafuego,2013,5,8,0.861353116,1.386294361,0.785714286
3072,Carrizal,2013,9,55,0.715021033,1.571061786,0.733333333
3073,Carrizal,2013,6,23,0.861386704,1.543397784,0.766798419
3074,Carrizal,2013,17,96,0.713838749,2.02245747,0.772587719
3075,Carrizal,2013,13,90,0.804908869,2.064550487,0.834207241
3076,Carrizal,2013,17,177,0.781212698,2.213342241,0.827619414
3077,Carrizal,2013,6,30,0.495299324,0.887457254,0.411494253
3078,Cayo,2013,19,229,0.759308105,2.23573638,0.861602697
3079,Cayo,2013,16,171,0.631977465,1.752213592,0.732920537
3080,Cayo,2013,21,282,0.594210823,1.809088184,0.709825598
3081,Cayo,2013,12,294,0.297728412,0.73982731,0.274569896
3082,Cayo,2013,11,197,0.549140656,1.316781784,0.603387548
3083,Cobre,2013,22,290,0.740266283,2.288194508,0.851211073
3084,Cobre,2013,13,114,0.771217717,1.978134387,0.832324173
3085,Cobre,2013,16,153,0.63407755,1.758036264,0.735896113
3086,Cobre,2013,10,77,0.810676426,1.866651454,0.812030075
3087,Cobre,2013,19,323,0.660895909,1.945967676,0.782243332
3088,Pardito Norte,2013,17,320,0.646664837,1.832139444,0.741810345
3089,Pardito Norte,2013,12,171,0.749057208,1.861337238,0.790987272
3090,Pardito Norte,2013,14,65,0.894665047,2.361072351,0.903846154
3091,Pardito Norte,2013,9,53,0.941416721,2.068503957,0.879535559
3092,Pardito Norte,2013,7,29,0.910016766,1.77081086,0.834975369
3093,Pardo Sur,2013,10,135,0.724215879,1.667568687,0.738419016
3094,Pardo Sur,2013,16,162,0.506076506,1.403142014,0.583850932
3095,Pardo Sur,2013,16,416,0.558297436,1.547929175,0.706278962
3096,Pardo Sur,2013,9,86,0.61979783,1.361835025,0.662653899
3097,Pardo Sur,2013,15,384,0.694559407,1.880901741,0.800913838
3098,Majahua,2013,11,95,0.711878406,1.707009865,0.775139978
3099,Majahua,2013,15,78,0.896593494,2.428020191,0.9000999
3100,Majahua,2013,7,34,0.822378411,1.600274496,0.759358289
3101,Majahua,2013,5,22,0.641106087,1.031820442,0.528138528
3102,Majahua,2013,10,95,0.776320841,1.787544795,0.784546473
3103,Majahua,2013,12,43,0.81130051,2.016006033,0.822812846
3104,Amor,2013,11,85,0.649386577,1.557161003,0.707843137
3105,Amor,2013,13,120,0.612365824,1.570687326,0.63907563
3106,Amor,2013,17,223,0.724566365,2.052851094,0.817880661
3107,Amor,2013,9,46,0.668415521,1.468659012,0.656038647
3108,Amor,2013,14,49,0.874823312,2.308708875,0.888605442
3109,Las Peñitas,2013,6,23,0.84927731,1.521700662,0.774703557
3110,Las Peñitas,2013,9,65,0.601080659,1.320709196,0.627884615
3111,Las Peñitas,2013,6,122,0.685450579,1.228162566,0.671453733
3112,Las Peñitas,2013,10,225,0.677153894,1.559204461,0.74452381
3113,Las Peñitas,2013,6,93,0.565494907,1.013230854,0.547218326
3114,Mazunte,2013,2,3,0.918295834,0.636514168,0.666666667
3115,Mazunte,2013,1,15,0,0,0
3116,Mazunte,2013,1,2,0,0,0
3117,Mazunte,2013,2,6,0.918295834,0.636514168,0.533333333
3118,Mazunte,2013,1,10,0,0,0
3119,Agua Verde,2013,6,62,0.715807133,1.282554209,0.671602327
3120,Agua Verde,2013,18,59,0.840753763,2.430090932,0.888953828
3121,Agua Verde,2013,7,33,0.767537539,1.493559087,0.731060606
3122,Agua Verde,2013,10,54,0.701772283,1.615890396,0.73025856
3123,Agua Verde,2013,11,45,0.845818794,2.028184888,0.828282828
3124,Agua Verde,2013,9,244,0.83745112,1.840068182,0.822842879
3125,Agua Verde,2013,10,97,0.837267852,1.927880475,0.833118557
3126,Agua Verde,2013,9,73,0.668666552,1.469210581,0.690639269
3127,Agua Verde,2013,10,35,0.859306587,1.978626537,0.833613445
3128,Los Misioneros,2013,11,131,0.733222249,1.758190166,0.782618908
3129,Los Misioneros,2013,18,255,0.633544248,1.831178401,0.766249807
3130,Los Misioneros,2013,21,447,0.72983673,2.222004302,0.837130446
3131,Los Misioneros,2013,19,411,0.513186255,1.511045612,0.671402291
3132,Los Misioneros,2013,16,66,0.871484127,2.416267062,0.897902098
3133,Costa Azul,2013,13,176,0.676633759,1.735531327,0.734415584
3134,Costa Azul,2013,16,143,0.702475951,1.947676898,0.793558554
3135,Costa Azul,2013,14,149,0.585170178,1.544297648,0.616996191
3136,Costa Azul,2013,12,101,0.713095929,1.771976816,0.754851485
3137,Costa Azul,2013,13,131,0.723623732,1.856058225,0.778978274
3138,La Lobera,2013,19,373,0.62247357,1.832835444,0.738923002
3139,La Lobera,2013,8,15,0.910971521,1.894312025,0.876190476
3140,La Lobera,2013,11,89,0.395073602,0.947345122,0.377170582
3141,La Lobera,2013,18,105,0.763545063,2.206929087,0.821611722
3142,La Lobera,2013,17,165,0.802257784,2.272967459,0.852475979
3143,Siete mares,2013,7,52,0.540638879,1.052034681,0.515082956
3144,Siete mares,2013,26,375,0.725066155,2.36233553,0.865639929
3145,Siete mares,2013,12,126,0.612980177,1.523198519,0.65384127
3146,Siete mares,2013,12,386,0.394968854,0.981460732,0.388695243
